vehicle_id,date,daily_miles,total_mileage,engine_temp,oil_level,error_code,hardware_failure
V029,2025-03-20,80.75,1658.15,83.63,4.83,NONE,0
V029,2025-03-21,100.14,1758.3,87.59,2.53,P0455,0
V029,2025-03-22,39.34,1797.64,95.56,3.75,NONE,0
V029,2025-03-23,84.21,1881.85,82.56,3.76,P0300,0
V029,2025-03-24,78.24,1960.09,92.94,2.87,P0171,1
V029,2025-03-25,59.08,2019.16,87.37,4.68,P0455,0
V029,2025-03-26,58.32,2077.48,86.79,4.91,NONE,0
V029,2025-03-27,64.18,2141.66,85.17,4.07,P0171,1
V029,2025-03-28,95.37,2237.03,81.88,4.54,P0171,0
V029,2025-03-29,80.03,2317.06,87.07,3.64,NONE,0
V029,2025-03-30,68.92,2385.98,86.91,3.87,P0455,0
V029,2025-03-31,62.63,2448.62,85.49,3.54,NONE,0
V029,2025-04-01,91.69,2540.31,83.15,2.82,P0420,0
V029,2025-04-02,69.3,2609.61,86.47,4.06,P0171,0
V029,2025-04-03,103.69,2713.3,82.05,3.08,NONE,0
V029,2025-04-04,54.6,2767.9,88.34,4.28,NONE,0
V029,2025-04-05,85.22,2853.12,90.12,2.82,P0300,0
V029,2025-04-06,56.34,2909.46,83.74,4.25,NONE,0
V029,2025-04-07,71.92,2981.38,86.33,3.77,P0171,0
V029,2025-04-08,92.91,3074.29,85.1,3.84,NONE,0
V029,2025-04-09,101.57,3175.86,83.36,3.73,P0455,0
V029,2025-04-10,58.09,3233.95,69.12,4.62,NONE,0
V029,2025-04-11,73.22,3307.17,90.83,3.33,P0171,1
V029,2025-04-12,135.1,3442.28,83.47,3.1,P0171,1
V029,2025-04-13,78.66,3520.94,92.27,3.34,P0300,0
V029,2025-04-14,74.69,3595.63,83.0,4.87,NONE,0
V029,2025-04-15,62.31,3657.94,82.4,3.65,NONE,0
V029,2025-04-16,89.72,3747.66,75.25,3.88,P0171,0
V029,2025-04-17,64.98,3812.64,74.78,4.91,P0171,0
V029,2025-04-18,52.09,3864.73,81.46,3.11,P0171,0
V029,2025-04-19,111.65,3976.38,83.71,3.01,NONE,0
V029,2025-04-20,108.55,4084.93,82.9,3.35,NONE,0
V029,2025-04-21,52.22,4137.15,86.5,4.35,NONE,0
V029,2025-04-22,86.15,4223.3,83.76,3.38,P0455,1
V029,2025-04-23,61.21,4284.51,90.79,4.76,NONE,0
V029,2025-04-24,76.83,4361.34,84.08,3.73,P0420,1
V029,2025-04-25,93.6,4454.94,84.01,3.86,P0455,0
V029,2025-04-26,98.47,4553.41,79.75,4.15,P0300,0
V029,2025-04-27,72.43,4625.85,85.73,2.78,P0300,0
V029,2025-04-28,91.76,4717.6,88.1,3.77,NONE,0
V029,2025-04-29,63.79,4781.39,82.68,3.21,NONE,0
V030,2025-03-01,107.02,107.02,81.73,3.85,P0420,0
V030,2025-03-02,76.03,183.05,80.59,4.83,NONE,0
V030,2025-03-03,103.33,286.37,87.65,3.67,P0455,0
V030,2025-03-04,63.75,350.13,83.57,4.69,P0171,0
V030,2025-03-05,68.76,418.89,87.4,3.78,P0300,0
V030,2025-03-06,126.76,545.65,83.82,4.87,P0300,0
V030,2025-03-07,103.63,649.28,96.72,2.63,NONE,0
V030,2025-03-08,66.46,715.74,87.08,4.59,NONE,0
V030,2025-03-09,70.48,786.22,80.87,3.12,NONE,0
V030,2025-03-10,52.7,838.92,81.45,3.72,NONE,0
V030,2025-03-11,83.82,922.74,84.82,2.64,NONE,0
V030,2025-03-12,69.32,992.05,85.75,4.59,NONE,0
V030,2025-03-13,141.54,1133.59,91.8,3.9,P0171,0
V030,2025-03-14,70.94,1204.53,82.53,3.3,NONE,0
V030,2025-03-15,53.2,1257.73,87.16,2.79,P0300,0
V030,2025-03-16,91.68,1349.41,88.07,3.24,NONE,0
V030,2025-03-17,99.88,1449.29,91.87,4.46,P0455,1
V030,2025-03-18,83.43,1532.72,86.95,2.89,P0455,0
V030,2025-03-19,92.65,1625.36,82.63,3.02,NONE,0
V030,2025-03-20,84.02,1709.38,82.89,3.51,NONE,0
V030,2025-03-21,84.55,1793.93,88.18,2.73,P0300,0
V030,2025-03-22,59.74,1853.67,76.56,2.63,P0171,0
V030,2025-03-23,58.72,1912.39,84.95,3.5,P0455,0
V030,2025-03-24,104.18,2016.57,81.69,4.51,NONE,0
V030,2025-03-25,72.16,2088.73,79.91,3.43,NONE,0
V030,2025-03-26,87.62,2176.35,82.78,4.27,NONE,0
V030,2025-03-27,70.07,2246.42,79.23,2.76,P0300,0
V030,2025-03-28,62.08,2308.5,86.52,4.96,P0420,0
V030,2025-03-29,69.63,2378.13,91.63,3.95,NONE,0
V030,2025-03-30,82.25,2460.38,89.28,2.94,P0455,0
V030,2025-03-31,101.25,2561.64,83.12,4.11,P0455,0
V030,2025-04-01,97.81,2659.45,86.83,4.73,NONE,0
V030,2025-04-02,113.27,2772.72,86.53,4.39,P0420,0
V030,2025-04-03,57.24,2829.96,86.82,4.49,P0300,0
V030,2025-04-04,71.03,2900.99,86.19,3.66,P0455,0
V030,2025-04-05,69.96,2970.95,79.96,2.55,P0420,0
V030,2025-04-06,101.93,3072.88,74.04,4.05,P0455,0
V030,2025-04-07,99.39,3172.27,87.36,3.04,NONE,0
V030,2025-04-08,80.06,3252.33,91.15,4.95,P0300,0
V030,2025-04-09,74.19,3326.52,82.03,4.1,P0171,0
V030,2025-04-10,91.75,3418.27,83.97,2.66,NONE,0
V030,2025-04-11,124.11,3542.38,91.0,4.13,P0420,0
V030,2025-04-12,65.2,3607.58,78.33,4.61,NONE,0
V030,2025-04-13,89.78,3697.36,82.72,3.91,P0171,0
V030,2025-04-14,95.8,3793.16,89.85,3.02,P0420,0
V030,2025-04-15,101.18,3894.33,85.99,3.58,P0171,1
V030,2025-04-16,78.97,3973.3,87.52,2.86,P0171,1
V030,2025-04-17,90.46,4063.76,84.36,3.3,P0455,0
V030,2025-04-18,66.89,4130.65,83.82,4.31,NONE,0
V030,2025-04-19,100.68,4231.33,81.56,3.61,P0300,0
V030,2025-04-20,110.57,4341.9,84.59,3.46,NONE,0
V030,2025-04-21,38.55,4380.46,80.24,3.42,P0300,0
V030,2025-04-22,107.57,4488.03,85.58,3.4,NONE,0
V030,2025-04-23,120.86,4608.89,86.45,3.17,P0455,0
V030,2025-04-24,85.74,4694.62,84.26,4.31,P0171,0
V030,2025-04-25,117.16,4811.78,89.85,2.57,P0300,0
V030,2025-04-26,83.85,4895.63,96.96,3.86,P0420,0
V030,2025-04-27,66.62,4962.26,83.88,2.98,NONE,0
V030,2025-04-28,77.7,5039.96,87.83,3.67,NONE,0
V030,2025-04-29,86.25,5126.21,93.91,3.77,P0171,0
V031,2025-03-01,96.16,96.16,80.76,2.92,NONE,0
V031,2025-03-02,76.55,172.71,78.2,3.22,P0455,0
V031,2025-03-03,94.66,267.37,78.63,4.13,P0300,1
V031,2025-03-04,73.77,341.14,91.14,2.68,P0171,0
V031,2025-03-05,111.97,453.11,88.67,2.52,P0455,1
V031,2025-03-06,68.89,522.0,85.11,3.92,NONE,0
V031,2025-03-07,37.91,559.91,95.21,4.86,P0300,0
V031,2025-03-08,70.52,630.42,85.95,3.66,P0455,0
V031,2025-03-09,76.28,706.7,77.0,3.64,P0455,0
V031,2025-03-10,43.48,750.18,90.24,2.91,P0300,0
V031,2025-03-11,105.76,855.94,85.07,4.16,P0420,0
V031,2025-03-12,90.17,946.11,84.06,4.78,NONE,0
V031,2025-03-13,94.62,1040.73,87.69,4.92,P0300,0
V031,2025-03-14,84.65,1125.38,89.51,3.83,NONE,0
V031,2025-03-15,123.7,1249.08,81.57,3.89,NONE,0
V031,2025-03-16,62.52,1311.61,89.81,3.91,NONE,0
V031,2025-03-17,76.59,1388.2,80.94,4.38,NONE,0
V031,2025-03-18,79.71,1467.91,75.99,3.32,P0171,0
V031,2025-03-19,102.44,1570.34,84.07,4.21,NONE,0
V031,2025-03-20,75.57,1645.91,86.43,4.68,P0455,0
V031,2025-03-21,55.67,1701.58,79.39,3.78,P0171,0
V031,2025-03-22,98.8,1800.38,83.05,3.49,P0455,0
V031,2025-03-23,73.3,1873.67,78.29,3.46,P0420,0
V031,2025-03-24,82.86,1956.53,86.13,3.76,P0455,0
V031,2025-03-25,79.59,2036.12,86.45,2.65,P0420,0
V031,2025-03-26,71.26,2107.38,76.87,2.89,P0455,0
V031,2025-03-27,92.19,2199.57,77.22,4.3,P0171,1
V031,2025-03-28,110.87,2310.44,85.43,3.91,NONE,0
V031,2025-03-29,60.13,2370.57,85.68,2.82,P0171,0
V031,2025-03-30,45.33,2415.9,86.11,2.55,P0420,0
V031,2025-03-31,99.13,2515.03,96.62,4.92,P0420,0
V031,2025-04-01,65.29,2580.32,84.87,3.88,NONE,0
V031,2025-04-02,43.58,2623.9,81.47,4.77,P0455,0
V031,2025-04-03,89.04,2712.94,78.95,3.51,NONE,0
V031,2025-04-04,77.7,2790.64,83.27,3.16,P0300,1
V031,2025-04-05,86.26,2876.9,85.65,3.17,P0455,0
V031,2025-04-06,64.66,2941.57,85.34,4.84,P0455,0
V031,2025-04-07,94.12,3035.69,90.95,4.56,P0420,1
V031,2025-04-08,84.97,3120.66,85.39,4.28,P0420,0
V031,2025-04-09,80.65,3201.31,89.03,2.79,P0455,0
V031,2025-04-10,58.53,3259.83,85.41,3.98,P0171,0
V031,2025-04-11,126.78,3386.61,83.33,2.53,NONE,0
V031,2025-04-12,79.2,3465.82,77.98,4.88,P0420,0
V031,2025-04-13,55.33,3521.14,75.51,4.29,NONE,0
V031,2025-04-14,48.35,3569.5,89.08,3.53,P0171,0
V031,2025-04-15,73.5,3642.99,80.31,2.56,NONE,0
V031,2025-04-16,93.78,3736.78,81.58,3.0,NONE,0
V031,2025-04-17,78.99,3815.77,80.85,2.52,P0171,0
V031,2025-04-18,82.99,3898.76,85.49,4.64,NONE,0
V031,2025-04-19,73.26,3972.02,85.69,4.46,NONE,0
V031,2025-04-20,87.85,4059.87,87.27,3.77,P0420,1
V031,2025-04-21,91.65,4151.52,82.75,4.32,NONE,0
V031,2025-04-22,66.15,4217.68,81.7,4.48,P0455,0
V031,2025-04-23,71.5,4289.18,90.29,4.6,P0455,0
V031,2025-04-24,98.16,4387.34,85.62,4.82,NONE,0
V031,2025-04-25,95.96,4483.3,79.12,4.72,P0455,1
V031,2025-04-26,125.52,4608.82,80.74,2.97,NONE,0
V031,2025-04-27,79.22,4688.03,76.23,2.72,NONE,0
V031,2025-04-28,82.75,4770.78,99.59,2.86,NONE,0
V031,2025-04-29,41.38,4812.16,81.63,3.8,NONE,0
V032,2025-03-01,78.16,78.16,85.08,4.4,NONE,0
V032,2025-03-02,62.37,140.53,92.02,2.63,NONE,0
V032,2025-03-03,64.68,205.21,79.36,2.96,NONE,0
V032,2025-03-04,57.02,262.23,86.28,3.39,P0171,1
V032,2025-03-05,90.99,353.23,94.01,3.47,NONE,0
V032,2025-03-06,111.08,464.3,75.02,2.51,P0300,1
V032,2025-03-07,84.37,548.68,82.77,4.8,P0300,1
V032,2025-03-08,64.25,612.93,78.03,3.92,P0455,0
V032,2025-03-09,72.62,685.55,86.07,4.17,NONE,0
V032,2025-03-10,63.96,749.51,72.73,2.62,P0455,0
V032,2025-03-11,91.12,840.63,82.04,3.63,P0455,0
V032,2025-03-12,62.19,902.82,77.39,4.64,NONE,0
V032,2025-03-13,63.07,965.9,89.63,2.79,P0171,1
V032,2025-03-14,85.28,1051.17,84.22,3.95,P0455,0
V032,2025-03-15,127.63,1178.81,89.14,3.42,NONE,0
V032,2025-03-16,82.11,1260.91,91.94,2.79,NONE,0
V032,2025-03-17,82.14,1343.06,79.61,4.84,P0455,0
V032,2025-03-18,95.2,1438.26,83.03,4.41,P0455,0
V032,2025-03-19,85.82,1524.08,82.46,3.0,NONE,0
V032,2025-03-20,80.61,1604.69,73.35,4.31,P0455,0
V032,2025-03-21,75.5,1680.19,80.36,3.71,NONE,0
V032,2025-03-22,106.42,1786.61,85.85,2.93,P0171,0
V032,2025-03-23,92.0,1878.61,89.79,3.89,P0300,1
V032,2025-03-24,65.3,1943.91,93.34,2.85,NONE,0
V032,2025-03-25,86.16,2030.07,95.34,4.1,P0455,1
V032,2025-03-26,93.53,2123.6,83.65,3.97,P0300,0
V032,2025-03-27,77.96,2201.56,80.79,4.39,P0420,0
V032,2025-03-28,79.46,2281.02,92.28,4.74,P0420,0
V032,2025-03-29,68.0,2349.03,77.21,4.75,NONE,0
V032,2025-03-30,86.2,2435.22,88.31,4.65,P0420,0
V032,2025-03-31,60.68,2495.91,82.31,3.1,P0171,0
V032,2025-04-01,49.46,2545.37,82.48,3.3,NONE,0
V032,2025-04-02,71.75,2617.12,81.31,3.93,P0300,0
V032,2025-04-03,40.51,2657.62,81.25,4.37,NONE,0
V032,2025-04-04,85.45,2743.07,87.09,3.33,NONE,0
V032,2025-04-05,66.83,2809.9,87.31,2.83,NONE,0
V032,2025-04-06,101.84,2911.75,82.26,3.12,NONE,0
V032,2025-04-07,87.22,2998.97,89.84,3.13,NONE,0
V032,2025-04-08,105.82,3104.78,97.94,4.14,NONE,0
V032,2025-04-09,90.29,3195.08,83.12,3.27,NONE,0
V032,2025-04-10,50.59,3245.67,78.69,3.86,NONE,0
V032,2025-04-11,93.54,3339.21,79.6,4.51,NONE,0
V032,2025-04-12,112.38,3451.59,87.08,4.15,P0171,0
V032,2025-04-13,102.42,3554.0,82.38,3.24,P0455,0
V032,2025-04-14,111.47,3665.48,87.28,3.45,NONE,0
V032,2025-04-15,72.3,3737.78,75.66,4.54,NONE,0
V032,2025-04-16,81.59,3819.37,88.79,4.15,NONE,0
V032,2025-04-17,95.29,3914.66,80.1,4.56,P0300,1
V032,2025-04-18,74.85,3989.51,90.41,2.72,NONE,0
V032,2025-04-19,49.99,4039.5,83.27,3.23,P0171,0
V032,2025-04-20,74.55,4114.05,91.17,3.99,P0420,0
V032,2025-04-21,74.8,4188.85,81.72,2.72,NONE,0
V032,2025-04-22,49.8,4238.65,83.9,4.83,NONE,0
V032,2025-04-23,60.31,4298.96,82.74,3.91,P0455,0
V032,2025-04-24,101.68,4400.65,86.05,3.69,P0300,0
V032,2025-04-25,47.81,4448.45,81.51,3.89,NONE,0
V032,2025-04-26,69.22,4517.68,83.73,2.5,NONE,0
V032,2025-04-27,104.51,4622.19,84.08,3.93,P0455,0
V032,2025-04-28,64.57,4686.75,82.51,2.91,NONE,0
V032,2025-04-29,98.24,4784.99,81.66,4.76,NONE,0
V033,2025-03-01,73.06,73.06,88.85,2.78,NONE,0
V033,2025-03-02,86.73,159.79,89.57,2.91,P0420,0
V033,2025-03-03,45.96,205.75,82.19,4.34,P0455,0
V033,2025-03-04,85.22,290.97,84.88,2.64,P0300,0
V033,2025-03-05,74.5,365.47,73.99,3.76,P0420,1
V033,2025-03-06,102.73,468.2,80.44,4.69,P0300,0
V033,2025-03-07,83.35,551.55,90.81,4.56,NONE,0
V033,2025-03-08,63.42,614.97,76.98,3.29,NONE,0
V033,2025-03-09,43.86,658.83,83.63,4.9,NONE,0
V033,2025-03-10,67.43,726.26,83.54,3.82,NONE,0
V033,2025-03-11,76.2,802.45,77.51,3.58,P0171,0
V033,2025-03-12,92.85,895.31,89.02,3.57,P0420,1
V033,2025-03-13,55.16,950.46,79.37,4.43,P0300,0
V033,2025-03-14,77.77,1028.23,92.21,2.83,NONE,0
V033,2025-03-15,88.63,1116.86,88.7,3.71,P0171,0
V033,2025-03-16,88.92,1205.79,85.1,4.91,P0455,0
V033,2025-03-17,92.17,1297.96,82.21,2.99,NONE,0
V033,2025-03-18,93.19,1391.16,79.63,3.51,NONE,0
V033,2025-03-19,96.85,1488.0,85.12,4.76,P0300,0
V033,2025-03-20,72.0,1560.0,79.85,4.05,NONE,0
V033,2025-03-21,53.39,1613.39,74.11,4.0,NONE,0
V033,2025-03-22,101.84,1715.23,77.62,3.19,NONE,0
V033,2025-03-23,84.79,1800.02,88.67,2.68,P0455,0
V033,2025-03-24,81.25,1881.27,80.94,3.26,P0420,1
V033,2025-03-25,56.24,1937.51,83.01,3.95,P0171,0
V033,2025-03-26,80.08,2017.59,87.96,2.71,NONE,0
V033,2025-03-27,49.37,2066.96,90.75,4.64,P0420,0
V033,2025-03-28,53.32,2120.28,83.58,2.98,P0455,0
V033,2025-03-29,64.72,2184.99,89.38,4.42,P0171,0
V033,2025-03-30,67.32,2252.31,79.77,3.66,P0420,1
V033,2025-03-31,68.59,2320.9,79.1,2.87,P0420,0
V033,2025-04-01,18.58,2339.48,88.89,4.75,P0171,0
V033,2025-04-02,76.45,2415.93,88.28,3.73,P0420,0
V033,2025-04-03,50.87,2466.8,82.89,3.0,P0171,0
V033,2025-04-04,82.14,2548.94,83.27,3.16,NONE,0
V033,2025-04-05,88.37,2637.31,86.8,3.71,P0455,0
V033,2025-04-06,86.84,2724.14,84.7,3.0,NONE,0
V033,2025-04-07,66.05,2790.19,80.23,2.93,NONE,0
V033,2025-04-08,95.11,2885.31,83.89,4.04,P0455,0
V033,2025-04-09,93.61,2978.91,84.31,2.62,P0300,0
V033,2025-04-10,86.4,3065.31,77.97,4.04,NONE,0
V033,2025-04-11,77.97,3143.28,82.59,4.12,P0420,1
V033,2025-04-12,99.52,3242.8,92.0,3.3,NONE,0
V033,2025-04-13,76.91,3319.72,80.7,2.82,NONE,0
V033,2025-04-14,79.27,3398.98,88.3,3.29,NONE,0
V033,2025-04-15,79.76,3478.74,92.94,3.28,P0300,0
V033,2025-04-16,85.87,3564.61,86.25,4.18,P0420,0
V033,2025-04-17,81.72,3646.33,82.06,4.41,NONE,0
V033,2025-04-18,72.53,3718.86,82.5,4.71,NONE,0
V033,2025-04-19,27.62,3746.48,78.55,2.52,P0420,0
V033,2025-04-20,70.35,3816.83,90.49,3.85,NONE,0
V033,2025-04-21,103.68,3920.52,90.18,4.89,P0420,1
V033,2025-04-22,32.31,3952.83,88.73,4.88,NONE,0
V033,2025-04-23,52.52,4005.35,89.84,2.82,P0300,0
V033,2025-04-24,71.78,4077.13,90.11,4.15,P0455,0
V033,2025-04-25,51.77,4128.91,84.32,4.0,P0171,1
V033,2025-04-26,77.43,4206.34,81.74,3.87,NONE,0
V033,2025-04-27,111.63,4317.96,82.97,4.57,P0420,0
V033,2025-04-28,83.31,4401.27,78.09,4.84,P0455,0
V033,2025-04-29,85.91,4487.18,86.45,3.26,P0420,0
V034,2025-03-01,58.98,58.98,72.34,2.89,NONE,0
V034,2025-03-02,64.26,123.24,81.08,2.71,P0420,0
V034,2025-03-03,82.71,205.95,88.64,4.17,NONE,0
V034,2025-03-04,74.96,280.91,88.36,4.05,NONE,0
V034,2025-03-05,90.09,371.0,88.13,3.38,NONE,0
V034,2025-03-06,92.28,463.28,73.73,2.5,P0455,0
V034,2025-03-07,65.08,528.36,81.69,3.13,P0300,0
V034,2025-03-08,67.58,595.94,89.31,2.98,P0300,0
V034,2025-03-09,102.37,698.31,85.07,3.1,P0300,1
V034,2025-03-10,75.61,773.92,81.78,4.37,P0420,0
V034,2025-03-11,106.31,880.23,86.05,4.9,P0300,1
V034,2025-03-12,89.23,969.46,91.5,3.73,P0171,0
V034,2025-03-13,58.89,1028.35,83.23,4.17,P0420,0
V034,2025-03-14,92.95,1121.29,76.86,3.97,NONE,0
V034,2025-03-15,104.48,1225.77,84.01,3.16,P0420,0
V034,2025-03-16,113.97,1339.74,73.43,4.16,P0300,0
V034,2025-03-17,70.16,1409.9,91.64,4.12,P0171,0
V034,2025-03-18,109.03,1518.92,81.3,2.55,P0300,0
V034,2025-03-19,78.73,1597.65,77.75,4.7,P0300,0
V034,2025-03-20,95.42,1693.07,85.24,3.71,P0171,0
V034,2025-03-21,59.09,1752.16,84.87,4.51,P0455,0
V034,2025-03-22,87.96,1840.12,83.74,4.78,NONE,0
V034,2025-03-23,80.63,1920.75,88.45,4.19,P0420,0
V034,2025-03-24,71.06,1991.81,86.69,4.0,P0171,0
V034,2025-03-25,79.94,2071.76,82.33,2.89,NONE,0
V034,2025-03-26,70.44,2142.2,79.39,3.58,NONE,0
V034,2025-03-27,66.64,2208.84,85.97,3.76,P0455,1
V034,2025-03-28,85.94,2294.78,78.63,4.09,P0420,0
V034,2025-03-29,112.87,2407.65,86.96,3.34,NONE,0
V034,2025-03-30,72.36,2480.01,92.53,3.71,P0300,0
V034,2025-03-31,103.72,2583.73,92.7,3.27,P0300,0
V034,2025-04-01,84.49,2668.22,87.51,2.82,P0420,0
V034,2025-04-02,102.5,2770.72,76.29,4.59,NONE,0
V034,2025-04-03,51.13,2821.85,88.43,2.67,NONE,0
V034,2025-04-04,75.72,2897.57,89.85,4.3,P0171,0
V034,2025-04-05,76.62,2974.19,88.84,2.98,NONE,0
V034,2025-04-06,97.97,3072.17,85.19,4.51,P0300,0
V034,2025-04-07,83.68,3155.84,82.93,3.93,P0420,0
V034,2025-04-08,100.77,3256.61,85.47,3.53,P0171,0
V034,2025-04-09,64.47,3321.08,84.84,3.2,P0455,1
V034,2025-04-10,87.81,3408.89,84.23,3.21,P0455,1
V034,2025-04-11,119.88,3528.77,82.72,2.91,NONE,0
V034,2025-04-12,114.32,3643.09,84.51,4.67,P0455,1
V034,2025-04-13,109.77,3752.85,90.56,2.82,NONE,0
V034,2025-04-14,65.19,3818.04,89.32,4.83,P0171,0
V034,2025-04-15,99.07,3917.11,89.13,3.05,P0300,0
V034,2025-04-16,121.69,4038.81,79.96,4.42,P0420,0
V034,2025-04-17,73.61,4112.42,87.71,4.56,NONE,0
V034,2025-04-18,23.34,4135.76,91.8,3.29,NONE,0
V034,2025-04-19,111.98,4247.74,87.82,3.53,NONE,0
V034,2025-04-20,108.96,4356.69,89.69,4.28,NONE,0
V034,2025-04-21,46.37,4403.06,83.52,3.1,NONE,0
V034,2025-04-22,100.21,4503.26,84.78,3.45,P0171,0
V034,2025-04-23,72.18,4575.45,86.21,3.69,P0300,0
V034,2025-04-24,80.15,4655.59,77.61,3.08,P0300,0
V034,2025-04-25,107.71,4763.3,82.76,4.43,P0300,0
V034,2025-04-26,45.39,4808.7,91.67,3.75,NONE,0
V034,2025-04-27,103.6,4912.3,95.35,3.72,P0171,1
V034,2025-04-28,53.62,4965.92,85.1,4.53,P0455,0
V034,2025-04-29,58.32,5024.23,85.61,4.42,P0171,0
V035,2025-03-01,60.98,60.98,83.29,3.8,NONE,0
V035,2025-03-02,68.47,129.44,81.31,3.52,NONE,0
V035,2025-03-03,105.1,234.55,82.51,3.64,P0171,0
V035,2025-03-04,69.29,303.84,81.21,3.77,NONE,0
V035,2025-03-05,86.63,390.47,79.76,3.91,P0420,0
V035,2025-03-06,85.71,476.18,85.7,4.78,NONE,0
V035,2025-03-07,72.0,548.18,81.27,4.74,P0455,0
V035,2025-03-08,76.75,624.93,84.87,3.61,NONE,0
V035,2025-03-09,81.17,706.1,81.98,3.35,NONE,0
V035,2025-03-10,127.04,833.14,82.24,4.67,NONE,0
V035,2025-03-11,64.53,897.67,94.49,4.55,P0300,0
V035,2025-03-12,43.93,941.6,86.34,2.62,P0420,1
V035,2025-03-13,97.13,1038.74,86.99,2.91,P0455,1
V035,2025-03-14,87.24,1125.97,86.6,4.79,NONE,0
V035,2025-03-15,89.01,1214.98,83.69,3.3,NONE,0
V035,2025-03-16,67.45,1282.43,85.37,2.61,NONE,0
V035,2025-03-17,71.32,1353.75,93.61,3.14,P0171,0
V035,2025-03-18,91.35,1445.1,79.83,2.5,P0420,0
V035,2025-03-19,71.04,1516.14,78.93,3.71,P0171,1
V035,2025-03-20,52.64,1568.78,79.47,4.91,NONE,0
V035,2025-03-21,77.1,1645.89,85.22,3.58,P0420,0
V035,2025-03-22,72.42,1718.3,88.58,2.74,NONE,0
V035,2025-03-23,91.59,1809.89,92.06,3.93,P0455,0
V035,2025-03-24,55.09,1864.98,87.61,3.76,NONE,0
V035,2025-03-25,44.62,1909.59,86.83,4.87,P0455,0
V035,2025-03-26,89.8,1999.4,88.77,2.69,P0420,0
V035,2025-03-27,79.64,2079.04,80.12,2.9,NONE,0
V035,2025-03-28,34.61,2113.65,83.95,4.1,NONE,0
V035,2025-03-29,76.08,2189.73,79.79,3.19,P0455,0
V035,2025-03-30,99.33,2289.07,81.62,2.58,P0300,0
V035,2025-03-31,80.59,2369.65,87.58,3.26,NONE,0
V035,2025-04-01,68.27,2437.92,84.07,4.97,P0171,1
V035,2025-04-02,82.14,2520.07,83.41,3.61,P0171,0
V035,2025-04-03,48.84,2568.91,99.17,4.26,NONE,0
V035,2025-04-04,93.95,2662.86,80.82,2.97,NONE,0
V035,2025-04-05,51.78,2714.64,86.82,4.65,NONE,0
V035,2025-04-06,80.58,2795.23,88.49,3.38,NONE,0
V035,2025-04-07,96.98,2892.21,78.63,3.83,P0300,0
V035,2025-04-08,77.24,2969.45,87.96,4.23,P0420,0
V035,2025-04-09,136.32,3105.77,73.05,3.17,P0300,0
V035,2025-04-10,47.49,3153.26,72.47,4.27,P0420,0
V035,2025-04-11,76.57,3229.82,87.22,2.61,P0171,0
V035,2025-04-12,141.97,3371.79,83.71,2.92,P0171,0
V035,2025-04-13,87.58,3459.37,88.48,3.63,P0420,1
V035,2025-04-14,103.54,3562.91,85.68,3.7,NONE,0
V035,2025-04-15,77.51,3640.42,73.31,3.95,NONE,0
V035,2025-04-16,102.06,3742.48,92.21,2.75,NONE,0
V035,2025-04-17,61.08,3803.57,86.3,2.7,NONE,0
V035,2025-04-18,31.29,3834.86,88.42,3.97,P0420,0
V035,2025-04-19,77.17,3912.03,80.79,2.94,NONE,0
V035,2025-04-20,80.67,3992.7,86.34,4.22,NONE,0
V035,2025-04-21,67.01,4059.71,83.6,4.94,P0300,0
V035,2025-04-22,68.06,4127.78,76.63,4.12,NONE,0
V035,2025-04-23,44.71,4172.49,86.46,2.65,P0300,0
V035,2025-04-24,57.94,4230.42,89.1,2.66,P0455,1
V035,2025-04-25,93.45,4323.88,93.85,3.51,P0455,0
V035,2025-04-26,55.45,4379.32,82.04,4.17,P0171,0
V035,2025-04-27,50.87,4430.19,94.33,3.62,P0171,0
V035,2025-04-28,94.42,4524.61,82.27,3.71,P0300,0
V035,2025-04-29,42.62,4567.24,87.08,2.95,P0171,0
V036,2025-03-01,84.86,84.86,82.65,2.99,NONE,0
V036,2025-03-02,61.86,146.73,92.86,3.54,P0455,0
V036,2025-03-03,35.53,182.26,82.41,2.75,P0171,0
V036,2025-03-04,101.65,283.9,78.71,4.16,P0171,1
V036,2025-03-05,73.3,357.21,76.03,2.98,P0300,0
V036,2025-03-06,76.83,434.03,86.09,3.07,NONE,0
V036,2025-03-07,66.93,500.96,83.07,4.1,NONE,0
V036,2025-03-08,52.8,553.76,91.14,4.27,NONE,0
V036,2025-03-09,47.64,601.41,86.9,4.13,NONE,0
V036,2025-03-10,81.93,683.34,79.92,3.59,NONE,0
V036,2025-03-11,93.45,776.78,77.5,4.68,P0455,1
V036,2025-03-12,52.18,828.96,82.59,3.14,NONE,0
V036,2025-03-13,34.68,863.64,83.25,4.78,P0455,1
V036,2025-03-14,52.19,915.83,77.76,3.46,P0420,1
V036,2025-03-15,89.02,1004.85,90.03,4.04,NONE,0
V036,2025-03-16,100.45,1105.3,82.33,2.6,P0420,0
V036,2025-03-17,80.75,1186.05,90.46,3.5,P0171,0
V036,2025-03-18,121.83,1307.88,84.82,2.53,NONE,0
V036,2025-03-19,76.96,1384.84,90.3,3.36,P0420,0
V036,2025-03-20,76.33,1461.17,79.51,3.74,P0455,0
V036,2025-03-21,113.43,1574.59,80.49,3.55,NONE,0
V036,2025-03-22,82.02,1656.62,87.35,4.52,P0420,0
V036,2025-03-23,75.3,1731.92,80.53,3.34,P0171,0
V036,2025-03-24,101.77,1833.69,86.05,2.7,NONE,0
