vehicle_id,driver_id,timestamp,engine_temp,fuel_level,speed,location,odometer,acceleration,brake_pressure,rpm,gear_position,check_engine_light,error_code,maintenance_required,tire_pressure,battery_voltage,oil_quality
VH0072,DRV044,2024-01-06 01:00:00,92.23994968901049,10.837470729316989,62.02461432826296,Tlemcen,630.4116558025697,0.2814315704277936,0.19836153923231425,3727,N,0,None,0,27.94849672743794,12.814465455968545,88.62456832994006
VH0012,DRV030,2024-01-06 02:00:00,97.36763345167897,26.505423198888735,38.13133397746009,Oran,636.617133313773,0.6129535700430518,0.47376529910565507,3340,3,0,None,0,30.143359574187542,12.355407775866249,91.36358034873268
VH0162,DRV017,2024-01-06 03:00:00,96.18860330144635,6.546372130202105,45.56249995600113,Oran,640.9807614927962,0.7970051502064046,0.5440903592705973,2846,3,0,None,0,33.372254043411786,12.451381833457296,98.6157441745701
VH0033,DRV059,2024-01-06 04:00:00,83.7076623661258,60.26324003547025,51.8863183348529,Annaba,643.4310813249424,0.5844847119010188,0.4968522899270586,1692,P,0,None,0,30.989007830309742,12.07842077343004,59.36844368418991
VH0048,DRV010,2024-01-06 05:00:00,119.14109215768362,99.81301159238252,48.675052228103254,Algiers,650.5978931650694,0.9156089582125633,0.5250994636833926,2254,D,0,None,0,34.03395461851285,12.9802597546145,82.12176727359113
VH0151,DRV099,2024-01-06 06:00:00,77.22915437668881,10.081521406538851,78.79216418075477,Oran,652.9211362661524,0.10292852839797234,0.5074509849529597,983,3,0,None,0,34.487234679380386,12.871965349034696,57.525265861307176
VH0062,DRV084,2024-01-06 07:00:00,79.1681155333395,82.12302126692651,60.10521275771249,Tlemcen,654.9194928830948,0.5303470838694121,0.39983971746398,1551,P,0,None,0,31.725257508669678,12.291920899872004,62.3747195924687
VH0037,DRV018,2024-01-06 08:00:00,92.33595081261576,11.881624726514717,48.31992978540177,Algiers,660.016597018853,0.19278154495091693,0.3817039726835855,2120,R,0,None,0,34.3950416078184,12.608771051832608,71.31167058687198
VH0099,DRV045,2024-01-06 09:00:00,111.16803054963853,66.9914018796436,52.63845263995441,Oran,662.2891572761764,0.6267131776095286,0.4604923067360152,2223,2,0,None,0,29.57778285224467,12.752626923479752,56.33446287401072
VH0172,DRV091,2024-01-06 10:00:00,81.6380514929583,64.31576030590172,52.433053746794,Annaba,668.0183891890525,0.7606595375242124,0.4271658521262207,2795,D,0,None,0,28.514438579870674,12.767640838056725,67.08461433520833
VH0104,DRV059,2024-01-06 11:00:00,87.34171634353008,90.27169348111993,55.67925791992401,Annaba,676.041535368133,0.21190280741826556,0.4690290393201414,3528,N,0,None,0,31.440179662615442,12.735589599202768,79.46542891049381
VH0035,DRV062,2024-01-06 12:00:00,100.77293673015693,11.394561368051237,43.87005892920601,Annaba,683.1352125167284,0.7116795274766894,0.339312324880105,3598,R,0,None,0,35.13007892014997,12.992077814923261,56.041564740273145
VH0193,DRV059,2024-01-06 13:00:00,89.82137845112267,31.54444660818978,47.79103334104022,Annaba,691.5580499169911,0.87502611784837,0.3902865683582167,1244,1,0,None,0,31.370590855528285,11.56926549065539,80.85650343803336
VH0101,DRV049,2024-01-06 14:00:00,86.65396145469704,9.077976035468572,71.49910366746316,Algiers,698.1486140472425,0.32559304557182245,0.4480149170538752,2896,D,0,None,0,34.34606135105986,12.713699151594268,68.97997369657442
VH0175,DRV100,2024-01-06 15:00:00,95.6563290188672,40.738332580443384,62.7801465505037,Algiers,702.5370801240443,0.8459550630564424,0.429569308384158,1273,P,0,None,0,33.54786464711993,12.658327581947253,68.5337414450605
VH0131,DRV063,2024-01-06 16:00:00,92.72517990229593,91.15931735574449,57.714936801897,Oran,704.882740472585,0.33246267816164654,0.2215350045163941,3145,N,0,None,0,34.134745784162725,12.761966412700652,94.65819911244836
VH0001,DRV087,2024-01-06 17:00:00,100.30438785636791,78.15231510618561,60.039342259726496,Tlemcen,707.5596556640974,0.5390586681623832,0.5512183880025217,1432,3,0,None,0,30.52966877082591,12.78172347691056,69.53691815889124
VH0005,DRV032,2024-01-06 18:00:00,102.91468889065364,72.29001004453191,59.31658865136884,Constantine,713.9710056771258,1.0187659807443563,0.579597166019742,862,N,0,None,0,33.82094168295983,12.550493200511083,85.31291376730906
VH0142,DRV010,2024-01-06 19:00:00,93.07003060005361,53.3027504862702,56.86303342902534,Constantine,720.4493465214557,0.4018734017607314,0.35810780492592154,2245,3,0,None,0,27.300060925543495,13.058175565239482,95.80895322616729
VH0103,DRV011,2024-01-06 20:00:00,92.91732725378309,88.34857423355228,67.75657258061219,Annaba,724.0387757547946,0.4418053250018892,0.3425199210002331,955,N,0,None,0,32.73337255601213,12.48912143963282,86.98952331942401
VH0027,DRV070,2024-01-06 21:00:00,92.14110982286134,44.94417982413283,66.64739978771888,Oran,728.6497109609476,0.490627632416484,0.34132682576581286,1312,R,0,None,0,33.27546216894377,12.881737264440797,83.01349076622682
VH0137,DRV062,2024-01-06 22:00:00,94.89130556649287,14.968566710063824,36.42355540159177,Constantine,734.9911729899441,0.4185340843803117,0.3798916860408676,1377,3,0,None,0,31.991078523031888,12.29663284188984,63.61247369140304
VH0015,DRV047,2024-01-06 23:00:00,90.55170637871464,83.75852231207791,58.02656721136135,Constantine,739.0922528990992,0.8678870299220989,0.39345818450591935,2170,R,0,None,0,35.67038726709011,12.690142854447224,86.36459160688521
VH0090,DRV034,2024-01-07 00:00:00,89.99391517677711,27.963832805172682,37.41270900988852,Constantine,747.6921053427798,0.5315578366817846,0.34024602858945296,1481,3,0,None,0,35.024977656640985,12.977775440346774,60.39275299832464
VH0042,DRV100,2024-01-07 01:00:00,101.96627120827242,5.363354102444806,69.5336580518356,Constantine,753.2920543587883,0.8733323031556008,0.5950318748369336,3793,D,0,None,0,32.948636573831934,12.826698360704542,53.7311241725586
VH0124,DRV017,2024-01-07 02:00:00,105.16116180355043,12.603803066879138,71.51499835275425,Constantine,759.7788551146318,0.7005858149649029,0.4291612270919387,3370,2,0,None,0,29.907007622303567,12.70922724865102,77.58944506114605
VH0179,DRV054,2024-01-07 03:00:00,74.9244705536658,60.90589161941482,50.83831653537456,Oran,764.6194183467485,0.27076724207873476,0.4780882205629487,1315,3,0,None,0,30.282292126879618,11.822196649662938,96.08093591687317
VH0063,DRV076,2024-01-07 04:00:00,90.1002115174057,60.70819639211725,58.24861566997926,Constantine,770.4604657049791,0.6853451769918388,0.5017684081971852,2493,2,0,None,0,31.81762177133165,12.776779989935514,64.59259409791451
VH0096,DRV085,2024-01-07 05:00:00,83.11305566554765,26.018317108203448,28.328395543166312,Constantine,772.4375566490136,0.4757338983443576,0.521221431129453,2207,3,1,None,0,34.57323683690172,12.837844515571417,65.51189846218772
VH0052,DRV040,2024-01-07 06:00:00,86.89028533513928,72.7180147945979,74.5918472113804,Oran,777.3677894932176,0.5141075700774329,0.4699842237415067,1860,3,0,None,0,31.575521090313458,12.593213299322445,78.32458733415396
VH0096,DRV019,2024-01-07 07:00:00,94.02516209735322,77.36401553995343,70.64510610377103,Algiers,780.8319021880083,0.8787032794163461,0.3867243652656751,2170,P,0,P0001,0,29.742893703694644,12.681656285526765,57.79678567744131
VH0132,DRV067,2024-01-07 08:00:00,96.69438371542468,92.05026261336182,77.2512789260629,Algiers,790.8561141672067,0.402544842500664,0.3963540446538844,1064,1,0,None,0,33.942266168630695,12.70895108496054,83.93060047630975
VH0151,DRV082,2024-01-07 09:00:00,88.87873556388655,58.493749867823695,82.29816210505649,Algiers,796.1862788042064,0.4899895698762915,0.4864047546203139,3470,R,0,None,0,35.98166601028277,12.831077798866858,73.84084210539424
VH0143,DRV053,2024-01-07 10:00:00,70.86659665277197,77.94233641475728,41.63836060534837,Constantine,800.8168363489016,0.8317323432881158,0.5108109641894384,1317,2,0,None,0,28.42339814466948,12.729603144799896,58.58644359508433
VH0171,DRV064,2024-01-07 11:00:00,80.3495441942382,75.30996797716337,73.32066302457662,Oran,806.6041829989441,0.47146880468499286,0.2502175639554781,2556,N,0,None,0,30.815216655022727,12.96588956750845,73.42108899977865
VH0029,DRV083,2024-01-07 12:00:00,98.96499670200166,25.780904846719288,82.1895666662769,Algiers,812.24820456147,0.5631892531547907,0.5366312498508679,2788,3,0,None,0,34.22988536928368,12.619141490749517,55.562573810904524
VH0036,DRV047,2024-01-07 13:00:00,62.59573577965069,31.022592793765934,37.58133193456146,Annaba,817.2520917724904,0.43846609890888244,0.6330755217767818,1548,3,0,None,0,32.432868311226194,12.184624498161199,81.29365407058773
VH0013,DRV006,2024-01-07 14:00:00,101.87427151682,47.848239575287145,57.431831822314294,Annaba,823.5923342310376,0.4442216237266723,0.35420272097005123,2384,N,0,None,0,34.59663118249735,12.902024393922524,55.1179874306589
VH0160,DRV016,2024-01-07 15:00:00,95.21229990644541,1.9038967529248496,54.548970251558636,Oran,829.7538476185388,0.3727635945415442,0.4015823318003205,2080,P,0,None,0,30.506423457172083,12.964006596082333,87.79247547093314
VH0071,DRV072,2024-01-07 16:00:00,103.16176081530023,29.739777315772354,72.83192796287247,Constantine,834.918461225103,0.23834219757712277,0.5090809325400163,3606,3,0,None,0,30.368483019703028,12.906461026753401,84.18024656364555
VH0187,DRV018,2024-01-07 17:00:00,88.01430813119039,47.388287334423794,24.0908840048388,Algiers,842.951161950187,0.37198072543059957,0.2804322531482702,1585,1,0,None,0,32.03593491204522,13.191738933961448,53.17393015287064
VH0086,DRV052,2024-01-07 18:00:00,69.38594575977095,10.806929528114374,87.23936544348291,Constantine,844.7696573845665,0.568214267918257,0.4499235626456686,1837,D,0,None,0,31.07841440577758,12.679010539168384,53.918222310381175
VH0028,DRV048,2024-01-07 19:00:00,94.30362641506498,12.627588777512544,58.3119440370811,Algiers,848.9178463779762,0.30683846316131863,0.43951577417632676,871,D,0,None,0,31.669948906461148,12.7145673587637,65.96471009694531
VH0066,DRV043,2024-01-07 20:00:00,102.7465312403834,46.32367357373411,73.74141603025718,Tlemcen,853.1262975925193,0.4522032722966283,0.23307097493220574,3173,2,0,None,0,31.35928633528985,12.401882814707543,56.451204568566745
VH0170,DRV039,2024-01-07 21:00:00,99.24721805513421,73.09650315859312,59.096441434626136,Tlemcen,858.0701160724337,0.7060198249245792,0.2615769264517925,3315,R,0,None,0,26.62915607957061,13.081157048203702,66.40672830084007
VH0045,DRV049,2024-01-07 22:00:00,83.37308516511965,83.37489309206832,67.38187576469511,Constantine,862.5006013457449,0.5147718093182212,0.6083072432010127,3696,1,0,None,0,31.393875249119255,11.888200121465358,60.26938801757193
VH0062,DRV012,2024-01-07 23:00:00,90.86761075462647,54.63138975047486,25.17872612075775,Annaba,866.4220611600621,0.9457538699539274,0.4449977306761474,852,2,0,None,0,31.682460395188137,12.179985408005368,83.88881558025122
VH0185,DRV010,2024-01-08 00:00:00,84.67163731220076,47.47489875467311,54.22676440798935,Constantine,873.9015365233125,0.6261945896989312,0.4285373789125288,1808,3,0,None,0,32.865443404413206,12.578684536253078,56.36769341658245
VH0134,DRV071,2024-01-08 01:00:00,81.80733535810629,38.42805684597552,72.71641817015518,Algiers,876.9136960230417,0.1281211640916437,0.5623502834797753,2896,R,0,None,0,31.865978999591004,12.309105209464981,51.7775528100895
VH0028,DRV055,2024-01-08 02:00:00,99.55388571179851,19.29489924376062,64.33098520070541,Constantine,882.8540358769812,0.3031171549949683,0.5616409541001618,1711,R,0,P0001,1,29.646774287958596,12.327849955972834,61.09204500797472
VH0028,DRV001,2024-01-08 03:00:00,78.02467688734838,14.65620028143647,35.44738360909864,Constantine,886.8099733147084,0.017615001795665997,0.2784121636260103,1434,P,0,None,0,29.745630618340055,12.282972626498779,68.69095037054242
VH0108,DRV049,2024-01-08 04:00:00,81.06183569418387,79.18964516618081,60.92137340814919,Algiers,892.570525108841,0.45749291066004744,0.3528402342712794,1804,D,1,None,0,32.36593933489209,13.12662652326008,51.009217613709744
VH0044,DRV036,2024-01-08 05:00:00,78.95974366527615,46.500663221233616,47.718865112077424,Annaba,900.1989941096314,0.7772441179268426,0.37997568406416404,3919,2,0,None,1,29.699288502776028,12.894106654159986,87.09823339369969
VH0084,DRV021,2024-01-08 06:00:00,75.09752476700953,79.03202454797547,46.41871123239843,Tlemcen,898.8422293452049,0.5462503268148958,0.4506923593163356,3276,3,0,None,0,27.435704923352247,12.665095334309592,87.23225564765355
VH0030,DRV037,2024-01-08 07:00:00,91.46414291842603,70.40830359006297,37.189585900249234,Algiers,902.1841690400233,0.3541945991227081,0.32298289771202515,3257,N,0,None,0,33.444935055808614,12.10673169833007,73.71624503002208
VH0190,DRV024,2024-01-08 08:00:00,101.61503048481975,19.389591438337884,69.28053932860695,Constantine,905.533390396915,0.828978165059848,0.6199735610033649,3370,P,0,None,0,31.682135328344494,12.552591499502654,74.79419611450652
VH0075,DRV055,2024-01-08 09:00:00,88.15123243754735,51.03072642112257,76.69521665903453,Oran,910.2145661597739,0.32768748262311076,0.19899717699916414,3414,P,0,None,0,33.51612596121334,12.181752137325763,86.16815023352984
VH0128,DRV025,2024-01-08 10:00:00,74.94252199435833,44.40166304226807,91.80214701244267,Constantine,917.0463682500122,0.6408648807543622,0.24035360549114787,3968,N,0,None,0,32.3781480581621,12.82595387822089,87.28482206815795
VH0092,DRV007,2024-01-08 11:00:00,98.39944539742028,42.38735060906967,37.889274123856076,Constantine,925.730120970725,0.35142753462186577,0.35761094591588566,1196,2,0,None,1,29.833767761302767,12.832305467709094,82.72276151044264
VH0190,DRV081,2024-01-08 12:00:00,106.85701754034972,54.25710492038138,71.51058241839714,Oran,932.5294661417903,0.5875363633769737,0.4225533837032963,1466,2,0,None,0,29.672893041786736,12.39194056229951,54.96690113109962
VH0129,DRV093,2024-01-08 13:00:00,83.53757675853406,98.20819010754379,72.49757055631362,Constantine,937.2439631109161,0.4065725328255962,0.6361007459597512,3805,1,0,None,0,33.89707714719049,12.793312796533945,79.42477537972366
VH0121,DRV094,2024-01-08 14:00:00,85.21445733282282,81.29005976707452,51.29242984172988,Oran,941.2135036919384,0.26975029627979596,0.43467037724862906,3371,N,0,None,1,33.684448667708104,13.111814763676712,79.3355715455991
VH0027,DRV071,2024-01-08 15:00:00,95.15660630083394,90.37124316303917,46.236324218860034,Constantine,949.2460843274606,0.1794540498489564,0.4336342289121905,2526,N,0,None,0,31.32581907728198,12.406829203264932,69.56253158579997
VH0190,DRV097,2024-01-08 16:00:00,106.21873747785051,2.9639583176037543,43.71386518549605,Annaba,951.269997190148,0.5990783979948335,0.4895408738577698,3854,N,0,None,0,29.81886084409509,12.509555404497464,58.35811455795416
VH0121,DRV071,2024-01-08 17:00:00,84.80165854274775,14.033636679250595,52.089701348096774,Tlemcen,957.0602951520548,0.6743303015407331,0.40817286176385537,2466,N,1,None,0,33.4028474413598,12.383280198141696,96.72324336827731
VH0116,DRV024,2024-01-08 18:00:00,76.67550219001795,8.47636602245635,63.03932393783925,Annaba,964.4561947594959,0.6132665893815146,0.38296715066266823,1571,2,0,None,0,28.603872913378808,12.69299661351838,89.30276563855185
VH0003,DRV011,2024-01-08 19:00:00,96.31418606272406,26.323100506527663,80.40168015760219,Algiers,968.8578464320786,0.5065610769329096,0.3499906634726864,2094,2,0,None,0,31.330067768284614,13.335036494480907,72.08678981196387
VH0103,DRV073,2024-01-08 20:00:00,97.990680731423,44.189249196665045,76.58007507015175,Algiers,974.4878873758338,0.17404802205683728,0.40206089939297834,1358,D,0,None,0,34.49063929882862,12.65671306863371,64.34293351091043
VH0198,DRV012,2024-01-08 21:00:00,90.06131450435227,64.20532476558895,35.768745835970066,Constantine,976.8042580175758,0.5206934043992494,0.539158511213964,3693,D,0,None,0,31.80490371340433,12.487921537153369,70.76012005988065
VH0200,DRV035,2024-01-08 22:00:00,84.41866740342549,50.0831266286602,48.16735127099232,Algiers,982.7963804321103,0.5274096274462711,0.37340034588482596,840,P,0,P0300,0,31.00703022415867,12.784262787828242,73.96273243735865
VH0155,DRV063,2024-01-08 23:00:00,99.94378730992047,90.31839149131397,79.49460561464207,Algiers,987.9252785533705,0.9030227923629672,0.38782187610320734,2789,P,0,None,0,30.45036531193462,12.54684164092278,88.84486370453871
VH0137,DRV068,2024-01-09 00:00:00,95.28036004547964,93.98559588938637,49.03360751107398,Constantine,994.0132833546854,0.40821580752403014,0.35615676185145323,1020,1,0,None,0,32.07696652566238,12.707018546013773,52.31860071262703
VH0062,DRV100,2024-01-09 01:00:00,82.31564483096507,16.35209511974589,59.14628754884736,Constantine,998.122617534979,0.42181615823824303,0.39015504442024335,2223,N,0,P0300,0,34.35506904563945,12.767886971913711,84.23618369702368
VH0165,DRV092,2024-01-09 02:00:00,90.49094731305671,85.2912920264785,34.42066598078872,Tlemcen,1000.8990405862442,0.5471521803750546,0.4480683299655875,2049,1,0,P0300,0,32.24891247725285,12.802747971674675,81.77940492869948
VH0051,DRV057,2024-01-09 03:00:00,76.48292467975354,48.1722204013301,77.29550123269422,Oran,1008.1056184915609,0.4854796316176012,0.29459299059437094,1393,1,1,None,1,33.22603623483752,12.2647468285813,83.27026196273917
VH0172,DRV013,2024-01-09 04:00:00,96.8589045643792,45.332947131738436,31.308776912229177,Constantine,1015.3584782311837,0.4812074677489301,0.4756153327493947,1368,2,0,None,0,33.549442384305955,12.696840600816808,85.64418727689795
VH0152,DRV023,2024-01-09 05:00:00,87.37766430617144,78.49393484845682,35.35784128820072,Tlemcen,1021.4890015907459,0.267038392284203,0.4181904178176505,3400,3,0,None,0,34.93725090131659,12.271138003876283,97.81784406776298
VH0059,DRV083,2024-01-09 06:00:00,85.64289167615263,9.314050904487658,75.76225591255056,Annaba,1027.2779971845725,0.583288910646895,0.46860729209029134,3278,1,0,None,0,30.210088999499366,12.284259372076317,89.9977480529317
VH0118,DRV039,2024-01-09 07:00:00,89.67125514847565,88.24931274191465,88.80092519349836,Algiers,1027.4620952948176,0.4674619146253367,0.47017628000045947,1030,1,0,None,0,33.834714678131256,12.968259327657025,78.65833158864933
